date,symbol,name,asset_type,monthly_return,price,is_synthetic
2021-02-28,TECH_SAMPLE,Technology Share Basket,stock,-0.1263524,211.997204,True
2021-03-31,TECH_SAMPLE,Technology Share Basket,stock,0.10836945,234.971225,True
2021-04-30,TECH_SAMPLE,Technology Share Basket,stock,0.0753086,252.666578,True
2021-05-31,TECH_SAMPLE,Technology Share Basket,stock,-0.02816166,245.551068,True
2021-06-30,TECH_SAMPLE,Technology Share Basket,stock,-0.02545844,239.29972,True
2021-07-31,TECH_SAMPLE,Technology Share Basket,stock,0.05020277,251.313229,True
2021-08-31,TECH_SAMPLE,Technology Share Basket,stock,0.02602455,257.853541,True
2021-09-30,TECH_SAMPLE,Technology Share Basket,stock,-0.03306577,249.327416,True
2021-10-31,TECH_SAMPLE,Technology Share Basket,stock,0.00409367,250.34808,True
2021-11-30,TECH_SAMPLE,Technology Share Basket,stock,-0.02173465,244.906853,True
2021-12-31,TECH_SAMPLE,Technology Share Basket,stock,-0.10008679,220.394913,True
2022-01-31,TECH_SAMPLE,Technology Share Basket,stock,0.13011405,249.071388,True
2022-02-28,TECH_SAMPLE,Technology Share Basket,stock,0.14761235,285.837401,True
2022-03-31,TECH_SAMPLE,Technology Share Basket,stock,0.02211749,292.159407,True
2022-04-30,TECH_SAMPLE,Technology Share Basket,stock,-0.02126592,285.946368,True
2022-05-31,TECH_SAMPLE,Technology Share Basket,stock,-0.05064647,271.464194,True
2022-06-30,TECH_SAMPLE,Technology Share Basket,stock,-0.02012503,266.00097,True
2022-07-31,TECH_SAMPLE,Technology Share Basket,stock,0.01667819,270.437385,True
2022-08-31,TECH_SAMPLE,Technology Share Basket,stock,0.18593259,320.72051,True
2022-09-30,TECH_SAMPLE,Technology Share Basket,stock,-0.13082802,278.761282,True
2022-10-31,TECH_SAMPLE,Technology Share Basket,stock,-0.13149176,242.10647,True
2022-11-30,TECH_SAMPLE,Technology Share Basket,stock,-0.01123404,239.386636,True
2022-12-31,TECH_SAMPLE,Technology Share Basket,stock,-0.0352466,230.949072,True
2023-01-31,TECH_SAMPLE,Technology Share Basket,stock,0.00315324,231.677309,True
2023-02-28,TECH_SAMPLE,Technology Share Basket,stock,-0.07679387,213.885911,True
2023-03-31,TECH_SAMPLE,Technology Share Basket,stock,-0.00928389,211.900217,True
2023-04-30,TECH_SAMPLE,Technology Share Basket,stock,-0.03286808,204.935464,True
2023-05-31,TECH_SAMPLE,Technology Share Basket,stock,0.03400133,211.903542,True
2023-06-30,TECH_SAMPLE,Technology Share Basket,stock,-0.09444353,191.890623,True
2023-07-31,TECH_SAMPLE,Technology Share Basket,stock,0.04582054,200.683155,True
2023-08-31,TECH_SAMPLE,Technology Share Basket,stock,0.16423865,233.643086,True
2023-09-30,TECH_SAMPLE,Technology Share Basket,stock,-0.09150801,212.262873,True
2023-10-31,TECH_SAMPLE,Technology Share Basket,stock,0.06379578,225.804348,True
2023-11-30,TECH_SAMPLE,Technology Share Basket,stock,0.04049377,234.948019,True
2023-12-31,TECH_SAMPLE,Technology Share Basket,stock,0.00220784,235.466746,True
2024-01-31,TECH_SAMPLE,Technology Share Basket,stock,-0.03560021,227.084079,True
2024-02-29,TECH_SAMPLE,Technology Share Basket,stock,-0.00799497,225.26855,True
2024-03-31,TECH_SAMPLE,Technology Share Basket,stock,0.04106105,234.518313,True
2024-04-30,TECH_SAMPLE,Technology Share Basket,stock,0.02942904,241.419962,True
2024-05-31,TECH_SAMPLE,Technology Share Basket,stock,-0.00314075,240.661723,True
2024-06-30,TECH_SAMPLE,Technology Share Basket,stock,0.09392837,263.266686,True
2024-07-31,TECH_SAMPLE,Technology Share Basket,stock,0.16439954,306.547608,True
2024-08-31,TECH_SAMPLE,Technology Share Basket,stock,0.11125014,340.65107,True
2024-09-30,TECH_SAMPLE,Technology Share Basket,stock,0.03203641,351.564309,True
2024-10-31,TECH_SAMPLE,Technology Share Basket,stock,-0.0071989,349.033431,True
2024-11-30,TECH_SAMPLE,Technology Share Basket,stock,0.08283907,377.947037,True
2024-12-31,TECH_SAMPLE,Technology Share Basket,stock,0.13866136,430.353687,True
2025-01-31,TECH_SAMPLE,Technology Share Basket,stock,-0.00597039,427.784305,True
2025-02-28,TECH_SAMPLE,Technology Share Basket,stock,-0.02742327,416.053062,True
2025-03-31,TECH_SAMPLE,Technology Share Basket,stock,0.04563542,435.03982,True
2025-04-30,TECH_SAMPLE,Technology Share Basket,stock,0.04619578,455.136825,True
2025-05-31,TECH_SAMPLE,Technology Share Basket,stock,-0.02448214,443.994103,True
2025-06-30,TECH_SAMPLE,Technology Share Basket,stock,0.08800161,483.066296,True
2025-07-31,TECH_SAMPLE,Technology Share Basket,stock,-0.01591431,475.378628,True
2025-08-31,TECH_SAMPLE,Technology Share Basket,stock,-0.04791999,452.598491,True
2025-09-30,TECH_SAMPLE,Technology Share Basket,stock,0.02423859,463.568841,True
2025-10-31,TECH_SAMPLE,Technology Share Basket,stock,-0.12002731,407.927919,True
2025-11-30,TECH_SAMPLE,Technology Share Basket,stock,0.06597767,434.842051,True
2025-12-31,TECH_SAMPLE,Technology Share Basket,stock,0.12472533,489.07787,True
